,NrArticolo,NrOrdineProduzione,Descrizione,NrAreaProduzione,Risorsa,TempoRisorsa,CostoOrarioRisorsa,QuantitydiOutput,NrMovimentoMP,CodiceMP,QuantityMPImpiegata,ImportoCostoTotaleMP
230,ART0000748,ODP17-15078,Montaggio,A40,RIS13,4.0,42.5,50.0,35498,ART0005433,50.0,55.0
231,ART0000748,ODP17-15078,Montaggio,A40,RIS13,4.0,42.5,50.0,35499,ART0005242,100.0,147.0
232,ART0000748,ODP17-15078,Montaggio,A40,RIS13,4.0,42.5,50.0,35500,ART0005243,50.0,5.6
233,ART0000748,ODP17-15078,Montaggio,A40,RIS13,4.0,42.5,50.0,35501,ART0005677,50.0,12.6
234,ART0000748,ODP17-15078,Controllo qualità,CQ,RIS16,0.0,12.75,50.0,35495,ART0001868,50.0,1311.31
235,ART0000748,ODP17-15078,Controllo qualità,CQ,RIS16,0.0,12.75,50.0,35496,ART0001756,50.0,1099.54
236,ART0000748,ODP17-15078,Controllo qualità,CQ,RIS16,0.0,12.75,50.0,35497,ART0005432,50.0,192.5
237,ART0000748,ODP17-15078,Controllo qualità,CQ,RIS16,0.0,12.75,50.0,35498,ART0005433,50.0,55.0
238,ART0000748,ODP17-15078,Controllo qualità,CQ,RIS16,0.0,12.75,50.0,35499,ART0005242,100.0,147.0
239,ART0000748,ODP17-15078,Controllo qualità,CQ,RIS16,0.0,12.75,50.0,35500,ART0005243,50.0,5.6
240,ART0000748,ODP17-15078,Controllo qualità,CQ,RIS16,0.0,12.75,50.0,35501,ART0005677,50.0,12.6
241,ART0000749,ODP17-09769,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,32324,ART0001900,2.0,376.41
242,ART0000749,ODP17-09769,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,32325,ART0001789,2.0,491.17
243,ART0000749,ODP17-09769,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,32326,ART0005830,4.0,0.0
244,ART0000749,ODP17-09769,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,32327,ART0005242,12.0,15.36
245,ART0000749,ODP17-09769,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,32328,ART0005243,4.0,0.45
246,ART0000752,ODP16-17117,Montaggio,A40,RIS4,0.5,42.5,1.0,22821,ART0001921,1.0,115.79
247,ART0000752,ODP16-17117,Montaggio,A40,RIS4,0.5,42.5,1.0,22822,ART0001811,1.0,94.22
248,ART0000752,ODP16-17117,Montaggio,A40,RIS4,0.5,42.5,1.0,22823,ART0001409,1.0,6.17
249,ART0000752,ODP16-17117,Montaggio,A40,RIS4,0.5,42.5,1.0,22824,ART0005242,2.0,2.56
250,ART0000752,ODP16-17117,Montaggio,A40,RIS4,0.5,42.5,1.0,22825,ART0005283,1.0,0.09
251,ART0000752,ODP16-17117,Montaggio,A40,RIS4,0.5,42.5,1.0,22826,ART0005284,1.0,0.0
252,ART0000752,ODP16-17117,Montaggio,A40,RIS4,0.5,42.5,1.0,22827,ART0005150,1.0,0.0
253,ART0000752,ODP16-17117,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,22821,ART0001921,1.0,115.79
254,ART0000752,ODP16-17117,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,22822,ART0001811,1.0,94.22
255,ART0000752,ODP16-17117,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,22823,ART0001409,1.0,6.17
256,ART0000752,ODP16-17117,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,22824,ART0005242,2.0,2.56
257,ART0000752,ODP16-17117,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,22825,ART0005283,1.0,0.09
258,ART0000752,ODP16-17117,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,22826,ART0005284,1.0,0.0
259,ART0000752,ODP16-17117,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,22827,ART0005150,1.0,0.0
260,ART0000752,ODP17-01273,Montaggio,A40,RIS4,1.0,42.5,6.0,24170,ART0001921,6.0,620.28
261,ART0000752,ODP17-01273,Montaggio,A40,RIS4,1.0,42.5,6.0,24171,ART0001811,6.0,565.35
262,ART0000752,ODP17-01273,Montaggio,A40,RIS4,1.0,42.5,6.0,24172,ART0001409,6.0,37.0
263,ART0000752,ODP17-01273,Montaggio,A40,RIS4,1.0,42.5,6.0,24173,ART0005242,12.0,15.36
264,ART0000752,ODP17-01273,Montaggio,A40,RIS4,1.0,42.5,6.0,24174,ART0005283,6.0,0.53
265,ART0000752,ODP17-01273,Montaggio,A40,RIS4,1.0,42.5,6.0,24175,ART0005284,6.0,0.0
266,ART0000752,ODP17-01273,Montaggio,A40,RIS4,1.0,42.5,6.0,24176,ART0005150,6.0,0.0
267,ART0000752,ODP17-01273,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,24170,ART0001921,6.0,620.28
268,ART0000752,ODP17-01273,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,24171,ART0001811,6.0,565.35
269,ART0000752,ODP17-01273,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,24172,ART0001409,6.0,37.0
270,ART0000752,ODP17-01273,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,24173,ART0005242,12.0,15.36
271,ART0000752,ODP17-01273,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,24174,ART0005283,6.0,0.53
272,ART0000752,ODP17-01273,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,24175,ART0005284,6.0,0.0
273,ART0000752,ODP17-01273,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,24176,ART0005150,6.0,0.0
274,ART0000752,ODP17-05018,Montaggio,A40,RIS4,1.5,42.5,6.0,27655,ART0001921,6.0,565.94
275,ART0000752,ODP17-05018,Montaggio,A40,RIS4,1.5,42.5,6.0,27656,ART0001811,6.0,524.92
276,ART0000752,ODP17-05018,Montaggio,A40,RIS4,1.5,42.5,6.0,27657,ART0001409,6.0,12.66
277,ART0000752,ODP17-05018,Montaggio,A40,RIS4,1.5,42.5,6.0,27658,ART0005242,12.0,15.36
278,ART0000752,ODP17-05018,Montaggio,A40,RIS4,1.5,42.5,6.0,27659,ART0005283,6.0,0.52
279,ART0000752,ODP17-05018,Montaggio,A40,RIS4,1.5,42.5,6.0,27660,ART0005284,6.0,0.0
280,ART0000752,ODP17-05018,Montaggio,A40,RIS4,1.5,42.5,6.0,27661,ART0005150,6.0,0.0
281,ART0000752,ODP17-05018,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,27655,ART0001921,6.0,565.94
282,ART0000752,ODP17-05018,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,27656,ART0001811,6.0,524.92
283,ART0000752,ODP17-05018,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,27657,ART0001409,6.0,12.66
284,ART0000752,ODP17-05018,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,27658,ART0005242,12.0,15.36
285,ART0000752,ODP17-05018,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,27659,ART0005283,6.0,0.52
286,ART0000752,ODP17-05018,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,27660,ART0005284,6.0,0.0
287,ART0000752,ODP17-05018,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,27661,ART0005150,6.0,0.0
288,ART0000752,ODP17-08435,Montaggio,A40,RIS4,1.5,42.5,6.0,29408,ART0001921,6.0,611.22
289,ART0000752,ODP17-08435,Montaggio,A40,RIS4,1.5,42.5,6.0,29409,ART0001811,6.0,524.92
290,ART0000752,ODP17-08435,Montaggio,A40,RIS4,1.5,42.5,6.0,29410,ART0001409,6.0,20.77
291,ART0000752,ODP17-08435,Montaggio,A40,RIS4,1.5,42.5,6.0,29411,ART0005242,12.0,15.36
292,ART0000752,ODP17-08435,Montaggio,A40,RIS4,1.5,42.5,6.0,29412,ART0005283,6.0,0.52
293,ART0000752,ODP17-08435,Montaggio,A40,RIS4,1.5,42.5,6.0,29413,ART0005284,6.0,0.0
294,ART0000752,ODP17-08435,Montaggio,A40,RIS4,1.5,42.5,6.0,29414,ART0005150,6.0,0.0
295,ART0000752,ODP17-08435,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,29408,ART0001921,6.0,611.22
296,ART0000752,ODP17-08435,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,29409,ART0001811,6.0,524.92
297,ART0000752,ODP17-08435,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,29410,ART0001409,6.0,20.77
298,ART0000752,ODP17-08435,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,29411,ART0005242,12.0,15.36
299,ART0000752,ODP17-08435,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,29412,ART0005283,6.0,0.52
300,ART0000752,ODP17-08435,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,29413,ART0005284,6.0,0.0
301,ART0000752,ODP17-08435,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,29414,ART0005150,6.0,0.0
302,ART0000752,ODP17-08792,Montaggio,A40,RIS4,0.25,42.5,1.0,29932,ART0001921,1.0,94.32
303,ART0000752,ODP17-08792,Montaggio,A40,RIS4,0.25,42.5,1.0,29933,ART0001811,1.0,110.26
304,ART0000752,ODP17-08792,Montaggio,A40,RIS4,0.25,42.5,1.0,29934,ART0001409,1.0,2.11
305,ART0000752,ODP17-08792,Montaggio,A40,RIS4,0.25,42.5,1.0,29935,ART0005242,2.0,2.56
306,ART0000752,ODP17-08792,Montaggio,A40,RIS4,0.25,42.5,1.0,29936,ART0005283,1.0,0.09
307,ART0000752,ODP17-08792,Montaggio,A40,RIS4,0.25,42.5,1.0,29937,ART0005284,1.0,0.0
308,ART0000752,ODP17-08792,Montaggio,A40,RIS4,0.25,42.5,1.0,29938,ART0005150,1.0,0.0
309,ART0000752,ODP17-08792,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,29932,ART0001921,1.0,94.32
310,ART0000752,ODP17-08792,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,29933,ART0001811,1.0,110.26
311,ART0000752,ODP17-08792,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,29934,ART0001409,1.0,2.11
312,ART0000752,ODP17-08792,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,29935,ART0005242,2.0,2.56
313,ART0000752,ODP17-08792,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,29936,ART0005283,1.0,0.09
314,ART0000752,ODP17-08792,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,29937,ART0005284,1.0,0.0
315,ART0000752,ODP17-08792,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,29938,ART0005150,1.0,0.0
316,ART0000752,ODP17-09443,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,32045,ART0001921,6.0,655.75
317,ART0000752,ODP17-09443,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,32046,ART0001811,6.0,536.56
318,ART0000752,ODP17-09443,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,32047,ART0001409,6.0,12.66
319,ART0000752,ODP17-09443,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,32048,ART0005242,12.0,15.36
320,ART0000752,ODP17-09443,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,32049,ART0005283,6.0,0.52
321,ART0000752,ODP17-09443,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,32050,ART0005284,6.0,0.0
322,ART0000752,ODP17-09443,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,32051,ART0005150,6.0,0.0
323,ART0000752,ODP17-09443,Montaggio,A40,RIS13,1.0,42.5,6.0,32045,ART0001921,6.0,655.75
324,ART0000752,ODP17-09443,Montaggio,A40,RIS13,1.0,42.5,6.0,32046,ART0001811,6.0,536.56
325,ART0000752,ODP17-09443,Montaggio,A40,RIS13,1.0,42.5,6.0,32047,ART0001409,6.0,12.66
326,ART0000752,ODP17-09443,Montaggio,A40,RIS13,1.0,42.5,6.0,32048,ART0005242,12.0,15.36
327,ART0000752,ODP17-09443,Montaggio,A40,RIS13,1.0,42.5,6.0,32049,ART0005283,6.0,0.52
328,ART0000752,ODP17-09443,Montaggio,A40,RIS13,1.0,42.5,6.0,32050,ART0005284,6.0,0.0
329,ART0000752,ODP17-09443,Montaggio,A40,RIS13,1.0,42.5,6.0,32051,ART0005150,6.0,0.0
330,ART0000752,ODP17-11884,Montaggio,A40,RIS13,1.0,42.5,6.0,33188,ART0001921,6.0,640.77
331,ART0000752,ODP17-11884,Montaggio,A40,RIS13,1.0,42.5,6.0,33189,ART0001811,6.0,640.73
332,ART0000752,ODP17-11884,Montaggio,A40,RIS13,1.0,42.5,6.0,33190,ART0001409,6.0,12.66
333,ART0000752,ODP17-11884,Montaggio,A40,RIS13,1.0,42.5,6.0,33191,ART0005242,12.0,15.36
334,ART0000752,ODP17-11884,Montaggio,A40,RIS13,1.0,42.5,6.0,33192,ART0005283,6.0,0.52
335,ART0000752,ODP17-11884,Montaggio,A40,RIS13,1.0,42.5,6.0,33193,ART0005284,6.0,0.0
336,ART0000752,ODP17-11884,Montaggio,A40,RIS13,1.0,42.5,6.0,33194,ART0005150,6.0,0.0
337,ART0000752,ODP17-11884,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,33188,ART0001921,6.0,640.77
338,ART0000752,ODP17-11884,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,33189,ART0001811,6.0,640.73
339,ART0000752,ODP17-11884,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,33190,ART0001409,6.0,12.66
340,ART0000752,ODP17-11884,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,33191,ART0005242,12.0,15.36
341,ART0000752,ODP17-11884,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,33192,ART0005283,6.0,0.52
342,ART0000752,ODP17-11884,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,33193,ART0005284,6.0,0.0
343,ART0000752,ODP17-11884,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,33194,ART0005150,6.0,0.0
344,ART0000753,ODP17-10508,Montaggio,A40,RIS13,1.5,42.5,10.0,32832,ART0001758,10.0,329.55
345,ART0000753,ODP17-10508,Montaggio,A40,RIS13,1.5,42.5,10.0,32833,ART0001872,10.0,1162.38
346,ART0000753,ODP17-10508,Montaggio,A40,RIS13,1.5,42.5,10.0,32834,ART0001425,20.0,20.58
347,ART0000753,ODP17-10508,Montaggio,A40,RIS13,1.5,42.5,10.0,32835,ART0005140,30.0,51.75
348,ART0000753,ODP17-10508,Montaggio,A40,RIS13,1.5,42.5,10.0,32836,ART0005141,10.0,5.13
349,ART0000753,ODP17-10508,Montaggio,A40,RIS13,1.5,42.5,10.0,32837,ART0003840,20.0,130.6
350,ART0000753,ODP17-10508,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,32832,ART0001758,10.0,329.55
351,ART0000753,ODP17-10508,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,32833,ART0001872,10.0,1162.38
352,ART0000753,ODP17-10508,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,32834,ART0001425,20.0,20.58
353,ART0000753,ODP17-10508,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,32835,ART0005140,30.0,51.75
354,ART0000753,ODP17-10508,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,32836,ART0005141,10.0,5.13
355,ART0000753,ODP17-10508,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,32837,ART0003840,20.0,130.6
356,ART0000756,ODP16-15232,Montaggio,A40,RIS4,1.0,42.5,2.0,21690,ART0001877,2.0,255.93
357,ART0000756,ODP16-15232,Montaggio,A40,RIS4,1.0,42.5,2.0,21691,ART0001765,2.0,162.5
358,ART0000756,ODP16-15232,Montaggio,A40,RIS4,1.0,42.5,2.0,21692,ART0001429,4.0,15.71
359,ART0000756,ODP16-15232,Montaggio,A40,RIS4,1.0,42.5,2.0,21693,ART0005140,6.0,9.0
360,ART0000756,ODP16-15232,Montaggio,A40,RIS4,1.0,42.5,2.0,21694,ART0005141,2.0,0.39
361,ART0000756,ODP16-15232,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,21690,ART0001877,2.0,255.93
362,ART0000756,ODP16-15232,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,21691,ART0001765,2.0,162.5
363,ART0000756,ODP16-15232,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,21692,ART0001429,4.0,15.71
364,ART0000756,ODP16-15232,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,21693,ART0005140,6.0,9.0
365,ART0000756,ODP16-15232,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,21694,ART0005141,2.0,0.39
366,ART0000756,ODP16-15977,Montaggio,A40,RIS4,1.5,42.5,5.0,21921,ART0001877,5.0,645.23
367,ART0000756,ODP16-15977,Montaggio,A40,RIS4,1.5,42.5,5.0,21922,ART0001765,5.0,421.96
368,ART0000756,ODP16-15977,Montaggio,A40,RIS4,1.5,42.5,5.0,21923,ART0001429,10.0,39.29
369,ART0000756,ODP16-15977,Montaggio,A40,RIS4,1.5,42.5,5.0,21924,ART0005140,15.0,22.5
370,ART0000756,ODP16-15977,Montaggio,A40,RIS4,1.5,42.5,5.0,21925,ART0005141,5.0,0.98
371,ART0000756,ODP16-15977,Controllo qualità,CQ,RIS16,0.0,12.75,5.0,21921,ART0001877,5.0,645.23
372,ART0000756,ODP16-15977,Controllo qualità,CQ,RIS16,0.0,12.75,5.0,21922,ART0001765,5.0,421.96
373,ART0000756,ODP16-15977,Controllo qualità,CQ,RIS16,0.0,12.75,5.0,21923,ART0001429,10.0,39.29
374,ART0000756,ODP16-15977,Controllo qualità,CQ,RIS16,0.0,12.75,5.0,21924,ART0005140,15.0,22.5
375,ART0000756,ODP16-15977,Controllo qualità,CQ,RIS16,0.0,12.75,5.0,21925,ART0005141,5.0,0.98
376,ART0000756,ODP17-01269,Montaggio,A40,RIS11,1.0,42.5,5.0,23721,ART0001877,5.0,643.04
377,ART0000756,ODP17-01269,Montaggio,A40,RIS11,1.0,42.5,5.0,23722,ART0001765,5.0,301.49
378,ART0000756,ODP17-01269,Montaggio,A40,RIS11,1.0,42.5,5.0,23723,ART0001429,10.0,39.29
379,ART0000756,ODP17-01269,Montaggio,A40,RIS11,1.0,42.5,5.0,23724,ART0005140,15.0,22.5
380,ART0000756,ODP17-01269,Montaggio,A40,RIS11,1.0,42.5,5.0,23725,ART0005141,5.0,0.98
381,ART0000756,ODP17-01269,Controllo qualità,CQ,RIS16,0.0,12.75,5.0,23721,ART0001877,5.0,643.04
382,ART0000756,ODP17-01269,Controllo qualità,CQ,RIS16,0.0,12.75,5.0,23722,ART0001765,5.0,301.49
383,ART0000756,ODP17-01269,Controllo qualità,CQ,RIS16,0.0,12.75,5.0,23723,ART0001429,10.0,39.29
384,ART0000756,ODP17-01269,Controllo qualità,CQ,RIS16,0.0,12.75,5.0,23724,ART0005140,15.0,22.5
385,ART0000756,ODP17-01269,Controllo qualità,CQ,RIS16,0.0,12.75,5.0,23725,ART0005141,5.0,0.98
386,ART0000756,ODP17-09820,Montaggio,A40,RIS4,4.0,42.5,13.0,32347,ART0001877,13.0,1364.56
387,ART0000756,ODP17-09820,Montaggio,A40,RIS4,4.0,42.5,13.0,32348,ART0001765,13.0,934.06
388,ART0000756,ODP17-09820,Montaggio,A40,RIS4,4.0,42.5,13.0,32349,ART0001429,26.0,64.09
389,ART0000756,ODP17-09820,Montaggio,A40,RIS4,4.0,42.5,13.0,32350,ART0005140,39.0,66.37
390,ART0000756,ODP17-09820,Montaggio,A40,RIS4,4.0,42.5,13.0,32351,ART0005141,13.0,2.55
391,ART0000756,ODP17-09820,Controllo qualità,CQ,RIS16,0.0,12.75,13.0,32347,ART0001877,13.0,1364.56
392,ART0000756,ODP17-09820,Controllo qualità,CQ,RIS16,0.0,12.75,13.0,32348,ART0001765,13.0,934.06
393,ART0000756,ODP17-09820,Controllo qualità,CQ,RIS16,0.0,12.75,13.0,32349,ART0001429,26.0,64.09
394,ART0000756,ODP17-09820,Controllo qualità,CQ,RIS16,0.0,12.75,13.0,32350,ART0005140,39.0,66.37
395,ART0000756,ODP17-09820,Controllo qualità,CQ,RIS16,0.0,12.75,13.0,32351,ART0005141,13.0,2.55
396,ART0000757,ODP17-01406,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,24149,ART0001874,1.0,282.51
397,ART0000757,ODP17-01406,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,24150,ART0001762,1.0,205.97
398,ART0000757,ODP17-01406,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,24151,ART0001982,1.0,2.0
399,ART0000757,ODP17-01406,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,24152,ART0005149,1.0,0.0
400,ART0000757,ODP17-01406,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,24153,ART0005225,1.0,0.0
401,ART0000757,ODP17-01406,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,24154,ART0005226,1.0,0.2
402,ART0000757,ODP17-01406,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,24155,ART0005140,4.0,6.0
403,ART0000758,ODP16-16047,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,22268,ART0001772,6.0,283.4
404,ART0000758,ODP16-16047,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,22269,ART0001884,6.0,788.5
405,ART0000758,ODP16-16047,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,22270,ART0001982,6.0,12.0
406,ART0000758,ODP16-16047,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,22271,ART0005149,6.0,0.0
407,ART0000758,ODP16-16047,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,22272,ART0005140,18.0,27.0
408,ART0000758,ODP16-16047,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,22273,ART0005225,6.0,0.0
409,ART0000758,ODP16-16047,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,22274,ART0005226,6.0,0.92
410,ART0000758,ODP17-05348,Montaggio,A40,RIS4,2.5,42.5,10.0,28338,ART0001772,10.0,511.61
411,ART0000758,ODP17-05348,Montaggio,A40,RIS4,2.5,42.5,10.0,28339,ART0001884,10.0,1170.01
412,ART0000758,ODP17-05348,Montaggio,A40,RIS4,2.5,42.5,10.0,28340,ART0001982,10.0,59.14
413,ART0000758,ODP17-05348,Montaggio,A40,RIS4,2.5,42.5,10.0,28341,ART0005149,10.0,0.0
414,ART0000758,ODP17-05348,Montaggio,A40,RIS4,2.5,42.5,10.0,28342,ART0005140,30.0,45.0
415,ART0000758,ODP17-05348,Montaggio,A40,RIS4,2.5,42.5,10.0,28343,ART0005225,10.0,0.0
416,ART0000758,ODP17-05348,Montaggio,A40,RIS4,2.5,42.5,10.0,28344,ART0005226,10.0,1.96
417,ART0000762,ODP16-14704,Montaggio,A40,RIS4,3.0,42.5,10.0,21706,ART0001897,10.0,1087.02
418,ART0000762,ODP16-14704,Montaggio,A40,RIS4,3.0,42.5,10.0,21707,ART0001785,10.0,405.15
419,ART0000762,ODP16-14704,Montaggio,A40,RIS4,3.0,42.5,10.0,21708,ART0005149,10.0,0.0
420,ART0000762,ODP16-14704,Montaggio,A40,RIS4,3.0,42.5,10.0,21709,ART0005140,30.0,45.0
421,ART0000762,ODP16-14704,Montaggio,A40,RIS4,3.0,42.5,10.0,21710,ART0005150,10.0,0.0
422,ART0000762,ODP16-14704,Montaggio,A40,RIS4,3.0,42.5,10.0,21711,ART0005151,10.0,1.47
423,ART0000762,ODP16-14704,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,21706,ART0001897,10.0,1087.02
424,ART0000762,ODP16-14704,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,21707,ART0001785,10.0,405.15
425,ART0000762,ODP16-14704,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,21708,ART0005149,10.0,0.0
426,ART0000762,ODP16-14704,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,21709,ART0005140,30.0,45.0
427,ART0000762,ODP16-14704,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,21710,ART0005150,10.0,0.0
428,ART0000762,ODP16-14704,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,21711,ART0005151,10.0,1.47
429,ART0000762,ODP17-01090,Montaggio,A40,RIS4,3.5,42.5,10.0,23065,ART0001897,10.0,1085.87
430,ART0000762,ODP17-01090,Montaggio,A40,RIS4,3.5,42.5,10.0,23066,ART0001785,10.0,402.03
431,ART0000762,ODP17-01090,Montaggio,A40,RIS4,3.5,42.5,10.0,23067,ART0005149,10.0,0.0
432,ART0000762,ODP17-01090,Montaggio,A40,RIS4,3.5,42.5,10.0,23068,ART0005140,30.0,45.0
433,ART0000762,ODP17-01090,Montaggio,A40,RIS4,3.5,42.5,10.0,23069,ART0005150,10.0,0.0
434,ART0000762,ODP17-01090,Montaggio,A40,RIS4,3.5,42.5,10.0,23070,ART0005151,10.0,1.47
435,ART0000762,ODP17-01090,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,23065,ART0001897,10.0,1085.87
436,ART0000762,ODP17-01090,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,23066,ART0001785,10.0,402.03
437,ART0000762,ODP17-01090,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,23067,ART0005149,10.0,0.0
438,ART0000762,ODP17-01090,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,23068,ART0005140,30.0,45.0
439,ART0000762,ODP17-01090,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,23069,ART0005150,10.0,0.0
440,ART0000762,ODP17-01090,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,23070,ART0005151,10.0,1.47
441,ART0000762,ODP16-17384,Montaggio,A40,RIS4,3.0,42.5,15.0,23151,ART0001897,15.0,1537.73
442,ART0000762,ODP16-17384,Montaggio,A40,RIS4,3.0,42.5,15.0,23152,ART0001785,15.0,715.55
443,ART0000762,ODP16-17384,Montaggio,A40,RIS4,3.0,42.5,15.0,23153,ART0005149,15.0,0.0
444,ART0000762,ODP16-17384,Montaggio,A40,RIS4,3.0,42.5,15.0,23154,ART0005140,45.0,67.5
445,ART0000762,ODP16-17384,Montaggio,A40,RIS4,3.0,42.5,15.0,23155,ART0005150,15.0,0.0
446,ART0000762,ODP16-17384,Montaggio,A40,RIS4,3.0,42.5,15.0,23156,ART0005151,15.0,2.21
447,ART0000762,ODP16-17384,Controllo qualità,CQ,RIS16,0.0,12.75,15.0,23151,ART0001897,15.0,1537.73
448,ART0000762,ODP16-17384,Controllo qualità,CQ,RIS16,0.0,12.75,15.0,23152,ART0001785,15.0,715.55
449,ART0000762,ODP16-17384,Controllo qualità,CQ,RIS16,0.0,12.75,15.0,23153,ART0005149,15.0,0.0
450,ART0000762,ODP16-17384,Controllo qualità,CQ,RIS16,0.0,12.75,15.0,23154,ART0005140,45.0,67.5
451,ART0000762,ODP16-17384,Controllo qualità,CQ,RIS16,0.0,12.75,15.0,23155,ART0005150,15.0,0.0
452,ART0000762,ODP16-17384,Controllo qualità,CQ,RIS16,0.0,12.75,15.0,23156,ART0005151,15.0,2.21
453,ART0000762,ODP17-02385,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,25281,ART0001897,10.0,935.27
454,ART0000762,ODP17-02385,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,25282,ART0001785,10.0,365.94
455,ART0000762,ODP17-02385,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,25283,ART0005149,10.0,0.0
456,ART0000762,ODP17-02385,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,25284,ART0005140,30.0,45.0
457,ART0000762,ODP17-02385,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,25285,ART0005150,10.0,0.0
