,NrArticolo,NrOrdineProduzione,Descrizione,NrAreaProduzione,Risorsa,TempoRisorsa,CostoOrarioRisorsa,QuantitydiOutput,NrMovimentoMP,CodiceMP,QuantityMPImpiegata,ImportoCostoTotaleMP
4591,ART0001897,ODP18-02440,Tornitura,A20,RIS1,3.0,80,20.0,39499,ART0005154,3000.0,177.33
4592,ART0001897,ODP18-02440,Tornitura,A20,RIS1,3.0,80,20.0,39500,ART0005453,40.0,52.96
4593,ART0001897,ODP18-02440,Fresatura,A30,RIS1,0.0001,80,20.0,39499,ART0005154,3000.0,177.33
4594,ART0001897,ODP18-02440,Fresatura,A30,RIS1,0.0001,80,20.0,39500,ART0005453,40.0,52.96
4595,ART0001897,ODP18-02440,Controllo qualità,CQ,RIS16,0.0,15,20.0,39499,ART0005154,3000.0,177.33
4596,ART0001897,ODP18-02440,Controllo qualità,CQ,RIS16,0.0,15,20.0,39500,ART0005453,40.0,52.96
4597,ART0001898,ODP18-02069,Tornitura,A20,RIS1,2.0,80,0.0,38430,ART0005161,812.0,122.04
4598,ART0001898,ODP18-02069,Tornitura,A20,RIS1,6.0,80,7.0,38430,ART0005161,812.0,122.04
4599,ART0001898,ODP18-02069,Fresatura,A30,RIS1,0.0001,80,0.0,38430,ART0005161,812.0,122.04
4600,ART0001898,ODP18-03608,Tornitura,A20,RIS1,3.0,80,0.0,41062,ART0005161,1150.0,189.93
4601,ART0001898,ODP18-03608,Tornitura,A20,RIS1,4.0,80,10.0,41062,ART0005161,1150.0,189.93
4602,ART0001898,ODP18-03608,Fresatura,A30,RIS1,0.0001,80,10.0,41062,ART0005161,1150.0,189.93
4603,ART0001898,ODP18-03608,Controllo qualità,CQ,RIS16,0.0,15,10.0,41062,ART0005161,1150.0,189.93
4604,ART0001898,ODP19-00902,Tornitura,A20,RIS1,5.0,80,0.0,54683,ART0005161,690.0,108.67
4605,ART0001898,ODP19-00902,Tornitura,A20,RIS1,2.0,80,6.0,54683,ART0005161,690.0,108.67
4606,ART0001898,ODP19-00902,Brocciatura / stozzatrice,A33,RIS1,1e-05,60,6.0,54683,ART0005161,690.0,108.67
4607,ART0001898,ODP19-01669,Tornitura,A20,RIS1,7.5,80,8.0,56032,ART0005161,920.0,139.23
4608,ART0001898,ODP19-00902,Controllo qualità,CQ,RIS16,0.0,15,6.0,54683,ART0005161,690.0,108.67
4609,ART0001898,ODP19-01669,Controllo qualità,CQ,RIS16,0.0,15,8.0,56032,ART0005161,920.0,139.23
4610,ART0001898,ODP19-05955,Tornitura,A20,RIS1,4.0,80,0.0,65542,ART0005161,451.0,68.68
4611,ART0001898,ODP19-05955,Tornitura,A20,RIS1,0.5,80,4.0,65542,ART0005161,451.0,68.68
4612,ART0001898,ODP19-06392,Tornitura,A20,RIS1,3.0,80,0.0,65223,ART0005161,345.0,52.54
4613,ART0001898,ODP19-06392,Tornitura,A20,RIS1,3.0,80,0.0,65224,ART0005161,99.0,15.08
4614,ART0001898,ODP19-06392,Tornitura,A20,RIS1,3.0,80,0.0,65225,ART0001074,461.0,79.16
4615,ART0001898,ODP19-06392,Tornitura,A20,RIS1,3.0,80,0.0,65226,ART0001074,131.0,22.49
4616,ART0001898,ODP19-06392,Tornitura,A20,RIS1,5.0,80,9.0,65223,ART0005161,345.0,52.54
4617,ART0001898,ODP19-06392,Tornitura,A20,RIS1,5.0,80,9.0,65224,ART0005161,99.0,15.08
4618,ART0001898,ODP19-06392,Tornitura,A20,RIS1,5.0,80,9.0,65225,ART0001074,461.0,79.16
4619,ART0001898,ODP19-06392,Tornitura,A20,RIS1,5.0,80,9.0,65226,ART0001074,131.0,22.49
4620,ART0001898,ODP19-05955,Controllo qualità,CQ,RIS16,0.0,15,4.0,65542,ART0005161,451.0,68.68
4621,ART0001898,ODP19-06392,Controllo qualità,CQ,RIS16,0.0,15,9.0,65223,ART0005161,345.0,52.54
4622,ART0001898,ODP19-06392,Controllo qualità,CQ,RIS16,0.0,15,9.0,65224,ART0005161,99.0,15.08
4623,ART0001898,ODP19-06392,Controllo qualità,CQ,RIS16,0.0,15,9.0,65225,ART0001074,461.0,79.16
4624,ART0001898,ODP19-06392,Controllo qualità,CQ,RIS16,0.0,15,9.0,65226,ART0001074,131.0,22.49
4625,ART0001900,ODP18-05234,Tornitura,A20,RIS1,4.0,80,4.0,44636,ART0005219,560.0,7.55
4626,ART0001900,ODP18-05234,Fresatura,A30,RIS1,0.0001,80,4.0,44636,ART0005219,560.0,7.55
4627,ART0001900,ODP18-05234,Controllo qualità,CQ,RIS16,0.0,15,4.0,44636,ART0005219,560.0,7.55
4628,ART0001908,ODP18-02127,Tornitura,A20,RIS1,6.0,80,0.0,38875,ART0005652,1686.0,61.52
4629,ART0001908,ODP18-02127,Tornitura,A20,RIS1,2.0,80,15.0,38875,ART0005652,1686.0,61.52
4630,ART0001908,ODP18-02127,Fresatura,A30,RIS1,0.0001,80,15.0,38875,ART0005652,1686.0,61.52
4631,ART0001908,ODP18-02127,Controllo qualità,CQ,RIS16,0.0,15,15.0,38875,ART0005652,1686.0,61.52
4632,ART0001908,ODP18-04054,Tornitura,A20,RIS1,2.0,80,0.0,42105,ART0005652,3933.0,140.82
4633,ART0001908,ODP18-04054,Tornitura,A20,RIS1,4.0,80,0.0,42105,ART0005652,3933.0,140.82
4634,ART0001908,ODP18-04054,Tornitura,A20,RIS1,3.0,80,0.0,42105,ART0005652,3933.0,140.82
4635,ART0001908,ODP18-04054,Tornitura,A20,RIS1,2.5,80,35.0,42105,ART0005652,3933.0,140.82
4636,ART0001908,ODP18-04054,Fresatura,A30,RIS1,0.0001,80,0.0,42105,ART0005652,3933.0,140.82
4637,ART0001908,ODP18-04054,Controllo qualità,CQ,RIS16,0.0,15,35.0,42105,ART0005652,3933.0,140.82
4638,ART0001908,ODP18-06050,Tornitura,A20,RIS1,6.0,80,0.0,47275,ART0005652,3182.0,105.88
4639,ART0001908,ODP18-06050,Tornitura,A20,RIS1,1.5,80,30.0,47275,ART0005652,3182.0,105.88
4640,ART0001908,ODP18-06050,Fresatura,A30,RIS1,0.0001,80,30.0,47275,ART0005652,3182.0,105.88
4641,ART0001908,ODP18-06050,Controllo qualità,CQ,RIS16,0.0,15,30.0,47275,ART0005652,3182.0,105.88
4642,ART0001908,ODP18-08127,Tornitura,A20,RIS1,7.0,80,0.0,51325,ART0005652,2546.0,76.86
4643,ART0001908,ODP18-08127,Tornitura,A20,RIS1,4.0,80,24.0,51325,ART0005652,2546.0,76.86
4644,ART0001908,ODP18-08127,Fresatura,A30,RIS1,0.0001,80,24.0,51325,ART0005652,2546.0,76.86
4645,ART0001908,ODP18-08127,Controllo qualità,CQ,RIS16,0.0,15,24.0,51325,ART0005652,2546.0,76.86
4646,ART0001913,ODP18-01819,Fresatura,A30,RIS9,0.75,50,2.0,38188,ART0001898,2.0,414.5
4647,ART0001913,ODP18-02352,Tornitura,A20,RIS1,2.0,80,0.0,39530,ART0005161,580.0,91.96
4648,ART0001913,ODP18-02352,Tornitura,A20,RIS1,3.0,80,5.0,39530,ART0005161,580.0,91.96
4649,ART0001913,ODP18-02352,Fresatura,A30,RIS1,0.0001,80,0.0,39530,ART0005161,580.0,91.96
4650,ART0001913,ODP18-02352,Brocciatura / stozzatrice,A33,RIS1,0.25,60,5.0,39530,ART0005161,580.0,91.96
4651,ART0001913,ODP18-01819,Controllo qualità,CQ,RIS16,0.0,15,2.0,38188,ART0001898,2.0,414.5
4652,ART0001913,ODP18-02352,Controllo qualità,CQ,RIS16,0.0,15,5.0,39530,ART0005161,580.0,91.96
4653,ART0001913,ODP19-06056,Tornitura,A20,RIS1,2.0,80,1.0,66082,ART0005161,116.0,17.67
4654,ART0001913,ODP19-06056,Fresatura,A30,RIS1,0.001,80,1.0,66082,ART0005161,116.0,17.67
4655,ART0001913,ODP19-06056,Controllo qualità,CQ,RIS16,0.0,15,1.0,66082,ART0005161,116.0,17.67
4656,ART0001917,ODP17-15044,Tornitura,A20,RIS1,5.0,80,0.0,39328,ART0005714,2520.0,486.94
4657,ART0001917,ODP17-15044,Tornitura,A20,RIS1,6.0,80,0.0,39328,ART0005714,2520.0,486.94
4658,ART0001917,ODP17-15044,Tornitura,A20,RIS1,4.0,80,40.0,39328,ART0005714,2520.0,486.94
4659,ART0001917,ODP17-15044,Fresatura,A30,RIS1,0.0001,80,0.0,39328,ART0005714,2520.0,486.94
4660,ART0001917,ODP17-15044,Controllo qualità,CQ,RIS16,0.0,15,20.0,39328,ART0005714,2520.0,486.94
4661,ART0001917,ODP18-05772,Tornitura,A20,RIS1,4.0,80,0.0,45536,ART0005714,1953.0,377.38
4662,ART0001917,ODP18-05772,Tornitura,A20,RIS1,2.5,80,0.0,45536,ART0005714,1953.0,377.38
4663,ART0001917,ODP18-05772,Tornitura,A20,RIS1,10.0,80,0.0,45536,ART0005714,1953.0,377.38
4664,ART0001917,ODP18-05772,Tornitura,A20,RIS1,2.5,80,30.0,45536,ART0005714,1953.0,377.38
4665,ART0001917,ODP18-05772,Fresatura,A30,RIS1,0.0001,80,30.0,45536,ART0005714,1953.0,377.38
4666,ART0001917,ODP18-05772,Controllo qualità,CQ,RIS16,0.0,15,30.0,45536,ART0005714,1953.0,377.38
4667,ART0001917,ODP18-06048,Tornitura,A20,RIS11,5.33,60,0.0,53244,ART0005714,4095.0,784.0
4668,ART0001917,ODP18-06048,Tornitura,A20,RIS1,3.0,80,0.0,53244,ART0005714,4095.0,784.0
4669,ART0001917,ODP18-06048,Tornitura,A20,RIS11,8.5,60,0.0,53244,ART0005714,4095.0,784.0
4670,ART0001917,ODP18-06048,Tornitura,A20,RIS11,8.0,60,0.0,53244,ART0005714,4095.0,784.0
4671,ART0001917,ODP18-06048,Tornitura,A20,RIS11,1.5,60,65.0,53244,ART0005714,4095.0,784.0
4672,ART0001917,ODP18-06048,Controllo qualità,CQ,RIS16,0.0,15,65.0,53244,ART0005714,4095.0,784.0
4673,ART0001920,ODP18-02691,Tornitura,A20,RIS14,3.0,60,3.0,40023,ART0005147,702.0,42.16
4674,ART0001920,ODP18-02691,Fresatura,A30,RIS5,3.25,50,0.0,40023,ART0005147,702.0,42.16
4675,ART0001920,ODP18-02691,Fresatura,A30,RIS5,3.75,50,0.0,40023,ART0005147,702.0,42.16
4676,ART0001920,ODP18-02691,Fresatura,A30,RIS5,1.0,50,3.0,40023,ART0005147,702.0,42.16
4677,ART0001920,ODP18-02691,Brocciatura / stozzatrice,A33,RIS13,1.0,50,3.0,40023,ART0005147,702.0,42.16
4678,ART0001920,ODP18-02691,Controllo qualità,CQ,RIS16,0.0,15,3.0,40023,ART0005147,702.0,42.16
4679,ART0001920,ODP18-07522,Tornitura,A20,RIS1,7.0,80,0.0,49976,ART0006359,702.0,36.79
4680,ART0001920,ODP18-07522,Tornitura,A20,RIS1,4.0,80,3.0,49976,ART0006359,702.0,36.79
4681,ART0001920,ODP18-07522,Fresatura,A30,RIS1,0.0001,80,3.0,49976,ART0006359,702.0,36.79
4682,ART0001920,ODP18-07522,Brocciatura / stozzatrice,A33,RIS1,0.0001,60,3.0,49976,ART0006359,702.0,36.79
4683,ART0001920,ODP18-07522,Controllo qualità,CQ,RIS16,0.0,15,3.0,49976,ART0006359,702.0,36.79
4684,ART0001921,ODP17-14851,Tornitura,A20,RIS1,5.0,80,0.0,36259,ART0005171,1500.0,109.2
4685,ART0001921,ODP17-14851,Tornitura,A20,RIS1,4.0,80,0.0,36259,ART0005171,1500.0,109.2
4686,ART0001921,ODP17-14851,Tornitura,A20,RIS1,2.0,80,12.0,36259,ART0005171,1500.0,109.2
4687,ART0001921,ODP17-14851,Fresatura,A30,RIS1,0.0001,80,0.0,36259,ART0005171,1500.0,109.2
4688,ART0001921,ODP17-14851,Controllo qualità,CQ,RIS16,0.0,15,12.0,36259,ART0005171,1500.0,109.2
4689,ART0001921,ODP18-01599,Tornitura,A20,RIS1,3.0,80,0.0,38298,ART0005171,1764.0,137.59
4690,ART0001921,ODP18-01599,Tornitura,A20,RIS1,6.0,80,14.0,38298,ART0005171,1764.0,137.59
4691,ART0001921,ODP18-01599,Fresatura,A30,RIS1,0.0001,80,0.0,38298,ART0005171,1764.0,137.59
4692,ART0001921,ODP18-01599,Controllo qualità,CQ,RIS16,0.0,15,14.0,38298,ART0005171,1764.0,137.59
4693,ART0001921,ODP18-05479,Tornitura,A20,RIS1,5.0,80,0.0,44730,ART0005171,1125.0,87.75
4694,ART0001921,ODP18-05479,Tornitura,A20,RIS1,2.5,80,9.0,44730,ART0005171,1125.0,87.75
4695,ART0001921,ODP18-05479,Fresatura,A30,RIS1,0.0001,80,9.0,44730,ART0005171,1125.0,87.75
4696,ART0001921,ODP18-05479,Controllo qualità,CQ,RIS16,0.0,15,9.0,44730,ART0005171,1125.0,87.75
4697,ART0001921,ODP18-06282,Tornitura,A20,RIS1,6.0,80,9.0,47643,ART0005171,1890.0,167.34
4698,ART0001921,ODP18-06282,Fresatura,A30,RIS1,0.0001,80,0.0,47643,ART0005171,1890.0,167.34
4699,ART0001921,ODP18-06282,Tornitura,A20,RIS1,4.0,80,6.0,47643,ART0005171,1890.0,167.34
4700,ART0001921,ODP18-06282,Controllo qualità,CQ,RIS16,0.0,15,15.0,47643,ART0005171,1890.0,167.34
4701,ART0001921,ODP18-08573,Tornitura,A20,RIS1,5.0,80,0.0,53505,ART0005171,2000.0,170.7
4702,ART0001921,ODP18-08573,Tornitura,A20,RIS1,5.0,80,16.0,53505,ART0005171,2000.0,170.7
4703,ART0001921,ODP18-08573,Controllo qualità,CQ,RIS16,0.0,15,15.0,53505,ART0005171,2000.0,170.7
4704,ART0001921,ODP19-02500,Tornitura,A20,RIS1,6.5,80,13.0,58982,ART0005171,1638.0,132.23
4705,ART0001921,ODP19-02500,Controllo qualità,CQ,RIS16,0.0,15,13.0,58982,ART0005171,1638.0,132.23
4706,ART0001923,ODP18-05152,Tornitura,A20,RIS2,0.5,80,0.0,43782,ART0005429,5.0,105.0
4707,ART0001923,ODP18-05152,Tornitura,A20,RIS2,0.5,80,0.0,43783,ART0005249,605.0,44.73
4708,ART0001923,ODP18-05152,Tornitura,A20,RIS1,2.0,80,0.0,43782,ART0005429,5.0,105.0
4709,ART0001923,ODP18-05152,Tornitura,A20,RIS1,2.0,80,0.0,43783,ART0005249,605.0,44.73
4710,ART0001923,ODP18-05152,Tornitura,A20,RIS2,1.25,80,0.0,43782,ART0005429,5.0,105.0
4711,ART0001923,ODP18-05152,Tornitura,A20,RIS2,1.25,80,0.0,43783,ART0005249,605.0,44.73
4712,ART0001923,ODP18-05152,Tornitura,A20,RIS2,2.75,80,5.0,43782,ART0005429,5.0,105.0
4713,ART0001923,ODP18-05152,Tornitura,A20,RIS2,2.75,80,5.0,43783,ART0005249,605.0,44.73
4714,ART0001923,ODP18-05152,Fresatura,A30,RIS5,4.83,50,0.0,43782,ART0005429,5.0,105.0
4715,ART0001923,ODP18-05152,Fresatura,A30,RIS5,4.83,50,0.0,43783,ART0005249,605.0,44.73
4716,ART0001923,ODP18-05152,Fresatura,A30,RIS11,3.5,60,5.0,43782,ART0005429,5.0,105.0
4717,ART0001923,ODP18-05152,Fresatura,A30,RIS11,3.5,60,5.0,43783,ART0005249,605.0,44.73
4718,ART0001923,ODP18-05152,Controllo qualità,CQ,RIS16,0.0,15,5.0,43782,ART0005429,5.0,105.0
4719,ART0001923,ODP18-05152,Controllo qualità,CQ,RIS16,0.0,15,5.0,43783,ART0005249,605.0,44.73
4720,ART0001923,ODP19-00622,Tornitura,A20,RIS2,3.5,80,4.0,55337,ART0005429,4.0,84.0
4721,ART0001923,ODP19-00622,Tornitura,A20,RIS2,3.5,80,4.0,55338,ART0005249,484.0,33.53
4722,ART0001923,ODP19-00622,Saldatura,A11,RIS3,0.75,50,4.0,55337,ART0005429,4.0,84.0
4723,ART0001923,ODP19-00622,Saldatura,A11,RIS3,0.75,50,4.0,55338,ART0005249,484.0,33.53
4724,ART0001923,ODP19-00622,Tornitura,A20,RIS2,4.0,80,0.0,55337,ART0005429,4.0,84.0
4725,ART0001923,ODP19-00622,Tornitura,A20,RIS2,4.0,80,0.0,55338,ART0005249,484.0,33.53
4726,ART0001923,ODP19-00622,Fresatura,A30,RIS5,4.5,50,0.0,55337,ART0005429,4.0,84.0
4727,ART0001923,ODP19-00622,Fresatura,A30,RIS5,4.5,50,0.0,55338,ART0005249,484.0,33.53
4728,ART0001923,ODP19-00622,Fresatura,A30,RIS5,0.5,50,4.0,55337,ART0005429,4.0,84.0
4729,ART0001923,ODP19-00622,Fresatura,A30,RIS5,0.5,50,4.0,55338,ART0005249,484.0,33.53
4730,ART0001923,ODP19-00622,Controllo qualità,CQ,RIS16,0.0,15,4.0,55337,ART0005429,4.0,84.0
4731,ART0001923,ODP19-00622,Controllo qualità,CQ,RIS16,0.0,15,4.0,55338,ART0005249,484.0,33.53
4732,ART0001926,ODP18-03858,Tornitura,A20,RIS2,6.5,80,3.0,42509,ART0005263,1017.0,117.45
4733,ART0001926,ODP18-03858,Fresatura,A30,RIS1,7.0,80,0.0,42509,ART0005263,1017.0,117.45
4734,ART0001926,ODP18-03858,Fresatura,A30,RIS1,4.0,80,3.0,42509,ART0005263,1017.0,117.45
4735,ART0001926,ODP18-03858,Saldatura,A11,RIS13,1.0,50,3.0,42509,ART0005263,1017.0,117.45
4736,ART0001926,ODP18-03858,Controllo qualità,CQ,RIS16,0.0,15,3.0,42509,ART0005263,1017.0,117.45
4737,ART0001931,ODP18-02087,Tornitura,A20,RIS1,5.0,80,2.0,39688,ART0005160,464.0,113.16
4738,ART0001931,ODP18-02087,Fresatura,A30,RIS9,1.25,50,0.0,39688,ART0005160,464.0,113.16
4739,ART0001931,ODP18-02087,Fresatura,A30,RIS9,1.0,50,2.0,39688,ART0005160,464.0,113.16
4740,ART0001931,ODP18-02087,Controllo qualità,CQ,RIS16,0.0,15,2.0,39688,ART0005160,464.0,113.16
4741,ART0001935,ODP19-05236,Tornitura,A20,RIS1,5.0,80,2.0,63265,ART0006722,316.0,36.16
4742,ART0001935,ODP19-05236,Controllo qualità,CQ,RIS16,0.0,15,2.0,63265,ART0006722,316.0,36.16
4743,ART0001939,ODP18-03138,Tornitura,A20,RIS1,4.0,80,0.0,40900,ART0005488,332.0,22.71
4744,ART0001939,ODP18-03138,Tornitura,A20,RIS1,1.5,80,2.0,40900,ART0005488,332.0,22.71
4745,ART0001939,ODP18-03138,Fresatura,A30,RIS1,0.0001,80,0.0,40900,ART0005488,332.0,22.71
4746,ART0001939,ODP18-03138,Controllo qualità,CQ,RIS16,0.0,15,2.0,40900,ART0005488,332.0,22.71
4747,ART0001940,ODP18-05152,Tornitura,A20,RIS1,2.5,80,0.0,43786,ART0005872,8.0,36.0
4748,ART0001940,ODP18-05152,Tornitura,A20,RIS1,2.5,80,0.0,43787,ART0005249,1568.0,117.58
4749,ART0001940,ODP18-05152,Tornitura,A20,RIS1,1.0,80,0.0,43786,ART0005872,8.0,36.0
4750,ART0001940,ODP18-05152,Tornitura,A20,RIS1,1.0,80,0.0,43787,ART0005249,1568.0,117.58
4751,ART0001940,ODP18-05152,Tornitura,A20,RIS14,1.5,60,8.0,43786,ART0005872,8.0,36.0
4752,ART0001940,ODP18-05152,Tornitura,A20,RIS14,1.5,60,8.0,43787,ART0005249,1568.0,117.58
4753,ART0001940,ODP18-05152,Tornitura,A20,RIS14,3.0,60,0.0,43786,ART0005872,8.0,36.0
4754,ART0001940,ODP18-05152,Tornitura,A20,RIS14,3.0,60,0.0,43787,ART0005249,1568.0,117.58
4755,ART0001940,ODP18-05152,Fresatura,A30,RIS5,6.5,50,8.0,43786,ART0005872,8.0,36.0
4756,ART0001940,ODP18-05152,Fresatura,A30,RIS5,6.5,50,8.0,43787,ART0005249,1568.0,117.58
4757,ART0001940,ODP18-05512,Tornitura,A20,RIS2,4.5,80,6.0,45326,ART0005872,6.0,27.0
4758,ART0001940,ODP18-05512,Tornitura,A20,RIS2,4.5,80,6.0,45327,ART0005263,1176.0,135.81
4759,ART0001940,ODP18-05152,Controllo qualità,CQ,RIS16,0.0,15,8.0,43786,ART0005872,8.0,36.0
4760,ART0001940,ODP18-05152,Controllo qualità,CQ,RIS16,0.0,15,8.0,43787,ART0005249,1568.0,117.58
4761,ART0001940,ODP18-05512,Tornitura,A20,RIS2,1.0,80,0.0,45326,ART0005872,6.0,27.0
4762,ART0001940,ODP18-05512,Tornitura,A20,RIS2,1.0,80,0.0,45327,ART0005263,1176.0,135.81
4763,ART0001940,ODP18-05512,Tornitura,A20,RIS2,4.0,80,0.0,45326,ART0005872,6.0,27.0
4764,ART0001940,ODP18-05512,Tornitura,A20,RIS2,4.0,80,0.0,45327,ART0005263,1176.0,135.81
4765,ART0001940,ODP18-05512,Fresatura,A30,RIS1,3.0,80,6.0,45326,ART0005872,6.0,27.0
4766,ART0001940,ODP18-05512,Fresatura,A30,RIS1,3.0,80,6.0,45327,ART0005263,1176.0,135.81
4767,ART0001940,ODP18-05512,Controllo qualità,CQ,RIS16,0.0,15,6.0,45326,ART0005872,6.0,27.0
4768,ART0001940,ODP18-05512,Controllo qualità,CQ,RIS16,0.0,15,6.0,45327,ART0005263,1176.0,135.81
4769,ART0001940,ODP19-00621,Tornitura,A20,RIS14,0.5,60,5.0,54692,ART0005479,5.0,22.5
4770,ART0001940,ODP19-00621,Tornitura,A20,RIS14,0.5,60,5.0,54693,ART0005249,980.0,67.9
4771,ART0001940,ODP19-00621,Tornitura,A20,RIS2,4.25,80,0.0,54692,ART0005479,5.0,22.5
4772,ART0001940,ODP19-00621,Tornitura,A20,RIS2,4.25,80,0.0,54693,ART0005249,980.0,67.9
4773,ART0001940,ODP19-00621,Saldatura,A11,RIS3,0.75,50,5.0,54692,ART0005479,5.0,22.5
4774,ART0001940,ODP19-00621,Saldatura,A11,RIS3,0.75,50,5.0,54693,ART0005249,980.0,67.9
4775,ART0001940,ODP19-00621,Fresatura,A30,RIS1,5.0,80,5.0,54692,ART0005479,5.0,22.5
4776,ART0001940,ODP19-00621,Fresatura,A30,RIS1,5.0,80,5.0,54693,ART0005249,980.0,67.9
4777,ART0001940,ODP19-00621,Controllo qualità,CQ,RIS16,0.0,15,5.0,54692,ART0005479,5.0,22.5
4778,ART0001940,ODP19-00621,Controllo qualità,CQ,RIS16,0.0,15,5.0,54693,ART0005249,980.0,67.9
4779,ART0001940,ODP19-02500,Tornitura,A20,RIS2,5.25,80,6.0,58984,ART0005479,6.0,27.0
4780,ART0001940,ODP19-02500,Tornitura,A20,RIS2,5.25,80,6.0,58985,ART0005249,1140.0,78.98
4781,ART0001940,ODP19-02500,Tornitura,A20,RIS2,0.75,80,0.0,58984,ART0005479,6.0,27.0
4782,ART0001940,ODP19-02500,Tornitura,A20,RIS2,0.75,80,0.0,58985,ART0005249,1140.0,78.98
4783,ART0001940,ODP19-02500,Saldatura,A11,RIS3,1.25,50,6.0,58984,ART0005479,6.0,27.0
4784,ART0001940,ODP19-02500,Saldatura,A11,RIS3,1.25,50,6.0,58985,ART0005249,1140.0,78.98
4785,ART0001940,ODP19-02500,Fresatura,A30,RIS1,4.0,80,6.0,58984,ART0005479,6.0,27.0
4786,ART0001940,ODP19-02500,Fresatura,A30,RIS1,4.0,80,6.0,58985,ART0005249,1140.0,78.98
4787,ART0001940,ODP19-02500,Controllo qualità,CQ,RIS16,0.0,15,6.0,58984,ART0005479,6.0,27.0
4788,ART0001940,ODP19-02500,Controllo qualità,CQ,RIS16,0.0,15,6.0,58985,ART0005249,1140.0,78.98
4789,ART0001940,ODP19-05844,Tornitura,A20,RIS2,2.67,80,2.0,65719,ART0005479,2.0,9.0
4790,ART0001940,ODP19-05844,Tornitura,A20,RIS2,2.67,80,2.0,65720,ART0005249,392.0,27.17
4791,ART0001940,ODP19-05844,Saldatura,A11,RIS3,0.33,50,2.0,65719,ART0005479,2.0,9.0
4792,ART0001940,ODP19-05844,Saldatura,A11,RIS3,0.33,50,2.0,65720,ART0005249,392.0,27.17
4793,ART0001940,ODP19-05844,Tornitura,A20,RIS1,4.0,80,2.0,65719,ART0005479,2.0,9.0
4794,ART0001940,ODP19-05844,Tornitura,A20,RIS1,4.0,80,2.0,65720,ART0005249,392.0,27.17
4795,ART0001940,ODP19-05844,Fresatura,A30,RIS1,0.0001,80,2.0,65719,ART0005479,2.0,9.0
4796,ART0001940,ODP19-05844,Fresatura,A30,RIS1,0.0001,80,2.0,65720,ART0005249,392.0,27.17
4797,ART0001940,ODP19-05844,Controllo qualità,CQ,RIS16,0.0,15,2.0,65719,ART0005479,2.0,9.0
4798,ART0001940,ODP19-05844,Controllo qualità,CQ,RIS16,0.0,15,2.0,65720,ART0005249,392.0,27.17
4799,ART0001942,ODP18-00392,Tornitura,A20,RIS1,5.0,80,3.0,38287,ART0005160,563.0,135.74
4800,ART0001942,ODP18-00392,Fresatura,A30,RIS1,0.0001,80,0.0,38287,ART0005160,563.0,135.74
4801,ART0001942,ODP18-00392,Controllo qualità,CQ,RIS16,0.0,15,3.0,38287,ART0005160,563.0,135.74
4802,ART0001945,ODP17-13708,Tornitura,A20,RIS1,2.0,80,0.0,35754,ART0005160,280.0,67.51
4803,ART0001945,ODP17-13708,Tornitura,A20,RIS1,4.0,80,2.0,35754,ART0005160,280.0,67.51
4804,ART0001945,ODP17-13708,Fresatura,A30,RIS1,0.0001,80,0.0,35754,ART0005160,280.0,67.51
4805,ART0001945,ODP17-13708,Controllo qualità,CQ,RIS16,0.0,15,2.0,35754,ART0005160,280.0,67.51
4806,ART0001946,ODP17-13708,Tornitura,A20,RIS2,5.75,80,1.0,35756,ART0005635,485.0,57.26
4807,ART0001946,ODP17-13708,Fresatura,A30,RIS1,8.0,80,1.0,35756,ART0005635,485.0,57.26
4808,ART0001946,ODP17-13708,Saldatura,A11,RIS13,4.0,50,1.0,35756,ART0005635,485.0,57.26
4809,ART0001946,ODP17-13708,Fresatura,A30,RIS13,4.0,80,0.0,35756,ART0005635,485.0,57.26
4810,ART0001946,ODP19-02667,Tornitura,A20,RIS2,2.0,80,1.0,59289,ART0005635,485.0,70.37
4811,ART0001946,ODP19-02667,Tornitura,A20,RIS2,0.5,80,0.0,59289,ART0005635,485.0,70.37
4812,ART0001946,ODP19-02667,Tornitura,A20,RIS2,0.25,80,0.0,59289,ART0005635,485.0,70.37
4813,ART0001946,ODP19-02667,Tornitura,A20,RIS13,1.5,80,0.0,59289,ART0005635,485.0,70.37
4814,ART0001946,ODP19-02667,Fresatura,A30,RIS1,6.0,80,0.0,59289,ART0005635,485.0,70.37
4815,ART0001946,ODP19-02667,Saldatura,A11,RIS3,0.75,50,1.0,59289,ART0005635,485.0,70.37
4816,ART0001946,ODP19-02667,Tornitura,A20,RIS2,1.0,80,0.0,59289,ART0005635,485.0,70.37
4817,ART0001946,ODP19-02667,Tornitura,A20,RIS2,1.5,80,0.0,59289,ART0005635,485.0,70.37
4818,ART0001946,ODP19-02667,Controllo qualità,CQ,RIS16,-1.5,15,1.0,59289,ART0005635,485.0,70.37
4819,ART0001947,ODP18-05512,Tornitura,A20,RIS1,2.0,80,0.0,45325,ART0005142,396.0,26.57
4820,ART0001947,ODP18-05512,Tornitura,A20,RIS1,4.0,80,3.0,45325,ART0005142,396.0,26.57
4821,ART0001947,ODP18-05512,Fresatura,A30,RIS1,0.0001,80,3.0,45325,ART0005142,396.0,26.57
4822,ART0001947,ODP18-05512,Controllo qualità,CQ,RIS16,0.0,15,3.0,45325,ART0005142,396.0,26.57
4823,ART0001950,ODP18-06173,Tornitura,A20,RIS2,0.5,80,1.0,48009,ART0005543,19.0,5.17
4824,ART0001950,ODP18-06173,Tornitura,A20,RIS2,0.5,80,1.0,48010,ART0005411,254.0,27.95
