,NrMovimento,Budget/cons,CodiceMP,NrArticolo,NrDocumento,QuantityMPImpiegata,ImportoCostoTOTALE
3542,53619,CONSUNTIVO,ART0005247,ART0001228,ODP19-00251,235.0,0.56
3543,53620,CONSUNTIVO,ART0005925,ART0001238,ODP19-00251,361.0,1.5
3544,53621,CONSUNTIVO,ART0005635,ART0002753,ODP19-00251,94.0,13.64
3545,53818,CONSUNTIVO,ART0005214,ART0001743,ODP19-00122,756.0,102.01
3546,53947,CONSUNTIVO,ART0005736,ART0002451,ODP19-01039,1080.0,23.87
3547,53949,CONSUNTIVO,ART0005296,ART0001610,ODP19-00008,1960.0,0.85
3548,54087,CONSUNTIVO,ART0005568,ART0002195,ODP19-01120,294.0,12.74
3549,54088,CONSUNTIVO,ART0005142,ART0002517,ODP19-01120,54.0,3.61
3550,54089,CONSUNTIVO,ART0005316,ART0001615,ODP19-01037,7392.0,28.09
3551,54090,CONSUNTIVO,ART0005436,ART0002041,ODP19-01037,192.0,64.08
3552,54091,CONSUNTIVO,ART0006563,ART0002042,ODP19-01037,6.0,48.0
3553,54092,CONSUNTIVO,ART0005437,ART0002042,ODP19-01037,18.0,10.08
3554,54093,CONSUNTIVO,ART0005479,ART0002133,ODP19-01037,6.0,27.0
3555,54094,CONSUNTIVO,ART0006102,ART0002133,ODP19-01037,420.0,35.63
3556,54095,CONSUNTIVO,ART0005440,ART0002859,ODP19-01037,6.0,145.0
3557,54096,CONSUNTIVO,ART0005440,ART0002860,ODP19-01037,6.0,145.0
3558,54108,CONSUNTIVO,ART0005342,ART0003135,ODP19-00620,4.0,14.0
3559,54109,CONSUNTIVO,ART0005429,ART0002360,ODP19-00617,2.0,42.0
3560,54110,CONSUNTIVO,ART0005635,ART0002360,ODP19-00617,138.0,20.02
3561,54113,CONSUNTIVO,ART0006565,ART0005136,ODP19-01693,930.0,0.0
3562,54114,CONSUNTIVO,ART0005216,ART0005136,ODP19-01582,1.0,0.0
3563,54115,CONSUNTIVO,ART0005216,ART0005136,ODP19-01582,1.0,0.0
3564,54116,CONSUNTIVO,ART0006566,ART0005136,ODP19-01665,100.0,0.0
3565,54118,CONSUNTIVO,ART0005176,ART0005136,ODP19-01422,4.0,0.0
3566,54341,CONSUNTIVO,ART0002339,ART0005136,ODP19-01733,1.0,463.1
3567,54451,CONSUNTIVO,ART0006574,ART0001170,ODP19-00647,1.0,10.5
3568,54452,CONSUNTIVO,ART0001082,ART0001170,ODP19-00647,380.0,8.68
3569,54454,CONSUNTIVO,ART0005675,ART0001174,ODP19-00647,150.0,6.24
3570,54455,CONSUNTIVO,ART0005676,ART0001174,ODP19-00647,1.0,33.0
3571,54456,CONSUNTIVO,ART0005216,ART0001174,ODP19-00647,1.0,0.0
3572,54484,CONSUNTIVO,ART0005595,ART0001162,ODP19-01427,200.0,131.26
3573,54621,CONSUNTIVO,ART0001895,ART0000782,ODP19-00104,1.0,114.69
3574,54622,CONSUNTIVO,ART0001783,ART0000782,ODP19-00104,1.0,69.0
3575,54623,CONSUNTIVO,ART0001391,ART0000782,ODP19-00104,1.0,2.0
3576,54624,CONSUNTIVO,ART0001387,ART0000782,ODP19-00104,1.0,2.5
3577,54625,CONSUNTIVO,ART0003831,ART0000782,ODP19-00104,2.0,5.75
3578,54626,CONSUNTIVO,ART0005139,ART0000782,ODP19-00104,1.0,0.32
3579,54627,CONSUNTIVO,ART0002490,ART0000782,ODP19-00104,1.0,27.47
3580,54628,CONSUNTIVO,ART0005300,ART0000782,ODP19-00104,4.0,0.11
3581,54629,CONSUNTIVO,ART0001908,ART0000851,ODP19-00104,15.0,418.62
3582,54630,CONSUNTIVO,ART0001799,ART0000851,ODP19-00104,15.0,858.31
3583,54631,CONSUNTIVO,ART0001406,ART0000851,ODP19-00104,30.0,52.22
3584,54632,CONSUNTIVO,ART0005477,ART0000851,ODP19-00104,15.0,1.29
3585,54633,CONSUNTIVO,ART0005478,ART0000851,ODP19-00104,45.0,99.0
3586,54634,CONSUNTIVO,ART0005334,ART0001799,ODP19-00104,2924.0,236.21
3587,54635,CONSUNTIVO,ART0005334,ART0001799,ODP19-00104,91.0,7.35
3588,54636,CONSUNTIVO,ART0005160,ART0002615,ODP19-00829,77.0,17.94
3589,54676,CONSUNTIVO,ART0001898,ART0000783,ODP19-00902,3.0,449.84
3590,54677,CONSUNTIVO,ART0001786,ART0000783,ODP19-00902,3.0,178.87
3591,54678,CONSUNTIVO,ART0001391,ART0000783,ODP19-00902,3.0,6.0
3592,54679,CONSUNTIVO,ART0001387,ART0000783,ODP19-00902,3.0,7.5
3593,54680,CONSUNTIVO,ART0005139,ART0000783,ODP19-00902,3.0,0.97
3594,54681,CONSUNTIVO,ART0003831,ART0000783,ODP19-00902,9.0,25.88
3595,54682,CONSUNTIVO,ART0002504,ART0000783,ODP19-00902,3.0,92.59
3596,54683,CONSUNTIVO,ART0005161,ART0001898,ODP19-00902,690.0,108.67
3597,54684,CONSUNTIVO,ART0001940,ART0000811,ODP19-00621,4.0,860.32
3598,54685,CONSUNTIVO,ART0001830,ART0000811,ODP19-00621,4.0,456.21
3599,54686,CONSUNTIVO,ART0005261,ART0000811,ODP19-00621,4.0,0.0
3600,54687,CONSUNTIVO,ART0005262,ART0000811,ODP19-00621,4.0,0.0
3601,54688,CONSUNTIVO,ART0001514,ART0000811,ODP19-00621,4.0,162.0
3602,54689,CONSUNTIVO,ART0003832,ART0000811,ODP19-00621,20.0,56.35
3603,54690,CONSUNTIVO,ART0005461,ART0000811,ODP19-00621,4.0,1.25
3604,54691,CONSUNTIVO,ART0005669,ART0000811,ODP19-00621,4.0,1.93
3605,54692,CONSUNTIVO,ART0005479,ART0001940,ODP19-00621,5.0,22.5
3606,54693,CONSUNTIVO,ART0005249,ART0001940,ODP19-00621,980.0,67.9
3607,54694,CONSUNTIVO,ART0005227,ART0001830,ODP19-00621,735.0,131.75
3608,54695,CONSUNTIVO,ART0005216,ART0001514,ODP19-00621,5.0,0.0
3609,54704,CONSUNTIVO,ART0006140,ART0003132,ODP19-01428,360.0,0.82
3610,54705,CONSUNTIVO,ART0001877,ART0000756,ODP18-09297,5.0,540.66
3611,54706,CONSUNTIVO,ART0001765,ART0000756,ODP18-09297,5.0,351.91
3612,54707,CONSUNTIVO,ART0001429,ART0000756,ODP18-09297,10.0,43.38
3613,54708,CONSUNTIVO,ART0005140,ART0000756,ODP18-09297,15.0,25.86
3614,54709,CONSUNTIVO,ART0005141,ART0000756,ODP18-09297,5.0,0.98
3615,54710,CONSUNTIVO,ART0001883,ART0000847,ODP18-09297,4.0,513.19
3616,54711,CONSUNTIVO,ART0001770,ART0000847,ODP18-09297,8.0,309.03
3617,54712,CONSUNTIVO,ART0003838,ART0000847,ODP18-09297,40.0,59.82
3618,54713,CONSUNTIVO,ART0001424,ART0000847,ODP18-09297,4.0,9.09
3619,54714,CONSUNTIVO,ART0001400,ART0000847,ODP18-09297,4.0,8.82
3620,54715,CONSUNTIVO,ART0001401,ART0000847,ODP18-09297,4.0,8.42
3621,54716,CONSUNTIVO,ART0005772,ART0000847,ODP18-09297,4.0,0.42
3622,54717,CONSUNTIVO,ART0005677,ART0000847,ODP18-09297,16.0,4.03
3623,54718,CONSUNTIVO,ART0005154,ART0001877,ODP18-09297,1360.0,81.31
3624,54719,CONSUNTIVO,ART0005165,ART0001765,ODP18-09297,672.0,382.08
3625,54720,CONSUNTIVO,ART0005216,ART0001497,ODP19-01121,2.0,0.0
3626,54721,CONSUNTIVO,ART0005325,ART0001653,ODP19-01121,1098.0,5.4
3627,54723,CONSUNTIVO,ART0005383,ART0002918,ODP19-01121,54.0,35.62
3628,54724,CONSUNTIVO,ART0005383,ART0002919,ODP19-01121,46.0,30.34
3629,54725,CONSUNTIVO,ART0001921,ART0000752,ODP19-01113,6.0,494.08
3630,54726,CONSUNTIVO,ART0001811,ART0000752,ODP19-01113,6.0,499.4
3631,54727,CONSUNTIVO,ART0001409,ART0000752,ODP19-01113,6.0,16.42
3632,54728,CONSUNTIVO,ART0005242,ART0000752,ODP19-01113,12.0,20.4
3633,54729,CONSUNTIVO,ART0005283,ART0000752,ODP19-01113,6.0,0.52
3634,54730,CONSUNTIVO,ART0005284,ART0000752,ODP19-01113,6.0,0.0
3635,54731,CONSUNTIVO,ART0005150,ART0000752,ODP19-01113,6.0,0.0
3636,54741,CONSUNTIVO,ART0001807,ART0000853,ODP18-06754,2.0,128.94
3637,54742,CONSUNTIVO,ART0001917,ART0000853,ODP18-06754,2.0,169.71
3638,54743,CONSUNTIVO,ART0003839,ART0000853,ODP18-06754,4.0,23.0
3639,54745,CONSUNTIVO,ART0001895,ART0000782,ODP18-07543,1.0,114.69
3640,54746,CONSUNTIVO,ART0001783,ART0000782,ODP18-07543,1.0,69.0
3641,54747,CONSUNTIVO,ART0001391,ART0000782,ODP18-07543,1.0,2.0
3642,54748,CONSUNTIVO,ART0001387,ART0000782,ODP18-07543,1.0,2.5
3643,54749,CONSUNTIVO,ART0003831,ART0000782,ODP18-07543,2.0,5.75
3644,54750,CONSUNTIVO,ART0005139,ART0000782,ODP18-07543,1.0,0.32
3645,54751,CONSUNTIVO,ART0002490,ART0000782,ODP18-07543,1.0,27.47
3646,54752,CONSUNTIVO,ART0005300,ART0000782,ODP18-07543,4.0,0.11
3647,54754,CONSUNTIVO,ART0005148,ART0002148,ODP18-07543,210.0,26.46
3648,54780,CONSUNTIVO,ART0005805,ART0005110,ODP19-01118,2.0,40.0
3649,54781,CONSUNTIVO,ART0005806,ART0005111,ODP19-01118,2.0,16.0
3650,54782,CONSUNTIVO,ART0005807,ART0005112,ODP19-01118,2.0,26.0
3651,54784,CONSUNTIVO,ART0005429,ART0002360,ODP19-01041,2.0,42.0
3652,54785,CONSUNTIVO,ART0005635,ART0002360,ODP19-01041,138.0,20.02
3653,55010,CONSUNTIVO,ART0005673,ART0002897,ODP19-01119,2.0,84.41
3654,55132,CONSUNTIVO,ART0005216,ART0002172,ODP19-01126,3.0,0.0
3655,55143,CONSUNTIVO,ART0006092,ART0005136,ODP19-01864,65.0,0.39
3656,55192,CONSUNTIVO,ART0006087,ART0000228,ODP19-01737,984.0,17.3
3657,55193,CONSUNTIVO,ART0005934,ART0000229,ODP19-01737,5600.0,78.83
3658,55330,CONSUNTIVO,ART0001923,ART0000804,ODP19-00622,2.0,595.02
3659,55331,CONSUNTIVO,ART0001813,ART0000804,ODP19-00622,2.0,172.9
3660,55332,CONSUNTIVO,ART0001989,ART0000804,ODP19-00622,2.0,42.09
3661,55333,CONSUNTIVO,ART0005261,ART0000804,ODP19-00622,2.0,0.0
3662,55334,CONSUNTIVO,ART0005262,ART0000804,ODP19-00622,2.0,0.0
3663,55335,CONSUNTIVO,ART0005412,ART0000804,ODP19-00622,2.0,0.98
3664,55336,CONSUNTIVO,ART0003832,ART0000804,ODP19-00622,4.0,11.2
3665,55337,CONSUNTIVO,ART0005429,ART0001923,ODP19-00622,4.0,84.0
3666,55338,CONSUNTIVO,ART0005249,ART0001923,ODP19-00622,484.0,33.53
3667,55339,CONSUNTIVO,ART0005227,ART0001813,ODP19-00622,396.0,70.98
3668,55340,CONSUNTIVO,ART0005216,ART0001989,ODP19-00622,6.0,0.0
3669,55633,CONSUNTIVO,ART0005383,ART0002747,ODP19-01424,90.0,59.37
3670,55634,CONSUNTIVO,ART0005682,ART0002938,ODP19-01424,1.0,34.5
3671,55635,CONSUNTIVO,ART0005216,ART0002938,ODP19-01424,1.0,0.0
3672,55636,CONSUNTIVO,ART0005383,ART0002949,ODP19-01424,29.0,19.13
3673,55641,CONSUNTIVO,ART0005213,ART0001095,ODP18-08611,60.0,7.79
3674,55642,CONSUNTIVO,ART0006129,ART0001095,ODP18-08611,312.0,0.0
3675,55647,CONSUNTIVO,ART0005176,ART0005136,ODP19-01877,8.0,0.0
3676,55648,CONSUNTIVO,ART0005176,ART0005136,ODP19-01877,4.0,0.0
3677,55649,CONSUNTIVO,ART0005176,ART0005136,ODP19-01877,1.0,0.0
3678,55650,CONSUNTIVO,ART0005176,ART0005136,ODP19-01946,2.0,0.0
3679,55652,CONSUNTIVO,ART0005176,ART0005136,ODP19-01855,1.0,0.0
3680,55983,CONSUNTIVO,ART0005640,ART0004373,ODP19-01676,108.0,1814.4
3681,55984,CONSUNTIVO,ART0005641,ART0004374,ODP19-01676,108.0,1090.8
3682,55986,CONSUNTIVO,ART0005642,ART0004397,ODP19-01676,110.0,2691.7
3683,56005,CONSUNTIVO,ART0005216,ART0004202,ODP19-00826,1.0,0.0
3684,56006,CONSUNTIVO,ART0005359,ART0004202,ODP19-00826,13.0,5.79
3685,56007,CONSUNTIVO,ART0005350,ART0004202,ODP19-00826,1.0,13.81
3686,56017,CONSUNTIVO,ART0001895,ART0000782,ODP19-01669,1.0,114.69
3687,56018,CONSUNTIVO,ART0001783,ART0000782,ODP19-01669,1.0,69.0
3688,56019,CONSUNTIVO,ART0001391,ART0000782,ODP19-01669,1.0,2.0
3689,56020,CONSUNTIVO,ART0001387,ART0000782,ODP19-01669,1.0,2.5
3690,56021,CONSUNTIVO,ART0003831,ART0000782,ODP19-01669,2.0,5.75
3691,56022,CONSUNTIVO,ART0005139,ART0000782,ODP19-01669,1.0,0.32
3692,56023,CONSUNTIVO,ART0002490,ART0000782,ODP19-01669,1.0,27.47
3693,56024,CONSUNTIVO,ART0005300,ART0000782,ODP19-01669,4.0,0.11
3694,56032,CONSUNTIVO,ART0005161,ART0001898,ODP19-01669,920.0,139.23
3695,56033,CONSUNTIVO,ART0001085,ART0001786,ODP19-01669,672.0,98.98
3696,56115,CONSUNTIVO,ART0001868,ART0000748,ODP19-01590,20.0,471.01
3697,56116,CONSUNTIVO,ART0001756,ART0000748,ODP19-01590,20.0,377.29
3698,56117,CONSUNTIVO,ART0005432,ART0000748,ODP19-01590,20.0,77.0
3699,56118,CONSUNTIVO,ART0005433,ART0000748,ODP19-01590,20.0,22.0
3700,56119,CONSUNTIVO,ART0005242,ART0000748,ODP19-01590,40.0,68.0
3701,56120,CONSUNTIVO,ART0005243,ART0000748,ODP19-01590,20.0,2.24
3702,56121,CONSUNTIVO,ART0005677,ART0000748,ODP19-01590,20.0,5.04
3703,56139,CONSUNTIVO,ART0005635,ART0002598,ODP19-01724,130.0,18.86
3704,56142,CONSUNTIVO,ART0002544,ART0005136,ODP19-01983,1.0,311.5
3705,56225,CONSUNTIVO,ART0005176,ART0005136,ODP19-01968,3.0,0.0
3706,56226,CONSUNTIVO,ART0006171,ART0005136,ODP19-01968,330.0,4.19
3707,56227,CONSUNTIVO,ART0005176,ART0005136,ODP19-01968,3.0,0.0
3708,56228,CONSUNTIVO,ART0001882,ART0000849,ODP19-01110,9.0,1055.38
3709,56229,CONSUNTIVO,ART0001777,ART0000849,ODP19-01110,9.0,527.7
3710,56230,CONSUNTIVO,ART0001398,ART0000849,ODP19-01110,9.0,29.0
3711,56231,CONSUNTIVO,ART0001399,ART0000849,ODP19-01110,9.0,36.6
3712,56232,CONSUNTIVO,ART0005843,ART0000849,ODP19-01110,18.0,17.5
3713,56233,CONSUNTIVO,ART0005226,ART0000849,ODP19-01110,9.0,1.76
3714,56234,CONSUNTIVO,ART0002503,ART0000849,ODP19-01110,9.0,112.5
3715,56235,CONSUNTIVO,ART0005824,ART0001882,ODP19-01110,1224.0,165.17
3716,56236,CONSUNTIVO,ART0001084,ART0001777,ODP19-01110,960.0,119.48
3717,56241,CONSUNTIVO,ART0005160,ART0002141,ODP19-01119,128.0,29.82
3718,56242,CONSUNTIVO,ART0005160,ART0002142,ODP19-01119,128.0,29.82
3719,56249,CONSUNTIVO,ART0005176,ART0005136,ODP19-01953,1.0,0.0
3720,56250,CONSUNTIVO,ART0005176,ART0005136,ODP19-01954,1.0,0.0
3721,56382,CONSUNTIVO,ART0006630,ART0003167,ODP19-01736,9.0,5.4
3722,56383,CONSUNTIVO,ART0005614,ART0003167,ODP19-01736,216.0,1.15
3723,56384,CONSUNTIVO,ART0005636,ART0003167,ODP19-01736,513.0,0.13
3724,56385,CONSUNTIVO,ART0005879,ART0003169,ODP19-01736,6.0,28.5
3725,56386,CONSUNTIVO,ART0005739,ART0003169,ODP19-01736,810.0,5.89
3726,56387,CONSUNTIVO,ART0005880,ART0004924,ODP19-01736,5418.0,138.41
3727,56388,CONSUNTIVO,ART0005857,ART0004924,ODP19-01736,2538.0,26.99
3728,56389,CONSUNTIVO,ART0001080,ART0004898,ODP19-01736,1350.0,2.97
3729,56390,CONSUNTIVO,ART0006536,ART0004901,ODP19-01736,1021.0,4.29
3730,56391,CONSUNTIVO,ART0006583,ART0004902,ODP19-01736,2250.0,80.13
3731,56392,CONSUNTIVO,ART0001082,ART0004904,ODP19-01736,846.0,19.33
3732,56393,CONSUNTIVO,ART0005880,ART0004919,ODP19-01736,2709.0,69.21
3733,56394,CONSUNTIVO,ART0005857,ART0004919,ODP19-01736,1269.0,13.49
3734,56419,CONSUNTIVO,ART0006637,ART0001099,ODP19-01740,1827.0,345.51
3735,56420,CONSUNTIVO,ART0006359,ART0001102,ODP19-01740,553.0,28.3
3736,56422,CONSUNTIVO,ART0006359,ART0001104,ODP19-01740,595.0,30.45
3737,56426,CONSUNTIVO,ART0005491,ART0000320,ODP19-01745,69.0,29.89
3738,56492,CONSUNTIVO,ART0005176,ART0005136,ODP19-02198,4.0,0.0
3739,56528,CONSUNTIVO,ART0005954,ART0000308,ODP19-01044,25.0,75.0
3740,56529,CONSUNTIVO,ART0006648,ART0000323,ODP19-01044,6.0,300.0
3741,56531,CONSUNTIVO,ART0005869,ART0000157,ODP19-01044,1.0,45.0
3742,56583,CONSUNTIVO,ART0005311,ART0002385,ODP19-01806,2250.0,244.68
3743,56672,CONSUNTIVO,ART0005570,ART0002102,ODP19-00369,561.0,10.4
3744,56755,CONSUNTIVO,ART0001772,ART0000758,ODP19-01861,3.0,177.69
3745,56756,CONSUNTIVO,ART0001884,ART0000758,ODP19-01861,3.0,408.44
3746,56757,CONSUNTIVO,ART0001982,ART0000758,ODP19-01861,3.0,17.14
3747,56758,CONSUNTIVO,ART0005149,ART0000758,ODP19-01861,3.0,0.0
3748,56759,CONSUNTIVO,ART0005140,ART0000758,ODP19-01861,9.0,15.52
3749,56760,CONSUNTIVO,ART0005225,ART0000758,ODP19-01861,3.0,0.0
3750,56761,CONSUNTIVO,ART0005226,ART0000758,ODP19-01861,3.0,0.59
3751,56762,CONSUNTIVO,ART0001776,ART0000779,ODP19-01861,2.0,112.24
3752,56763,CONSUNTIVO,ART0001889,ART0000779,ODP19-01861,2.0,234.82
3753,56764,CONSUNTIVO,ART0003831,ART0000779,ODP19-01861,4.0,11.5
3754,56765,CONSUNTIVO,ART0005139,ART0000779,ODP19-01861,2.0,0.64
3755,56766,CONSUNTIVO,ART0005137,ART0000779,ODP19-01861,2.0,0.0
3756,56767,CONSUNTIVO,ART0005138,ART0000779,ODP19-01861,2.0,0.0
3757,56768,CONSUNTIVO,ART0001921,ART0000752,ODP19-01861,1.0,81.92
3758,56769,CONSUNTIVO,ART0001811,ART0000752,ODP19-01861,1.0,121.01
3759,56770,CONSUNTIVO,ART0001409,ART0000752,ODP19-01861,1.0,2.74
3760,56771,CONSUNTIVO,ART0005242,ART0000752,ODP19-01861,2.0,3.4
3761,56772,CONSUNTIVO,ART0005283,ART0000752,ODP19-01861,1.0,0.09
3762,56773,CONSUNTIVO,ART0005284,ART0000752,ODP19-01861,1.0,0.0
3763,56774,CONSUNTIVO,ART0005150,ART0000752,ODP19-01861,1.0,0.0
3764,56775,CONSUNTIVO,ART0005142,ART0001884,ODP19-01861,708.0,44.88
3765,56776,CONSUNTIVO,ART0005560,ART0001811,ODP19-01861,1050.0,175.43
3766,56777,CONSUNTIVO,ART0001075,ART0001811,ODP19-01861,180.0,37.66
3767,56779,CONSUNTIVO,ART0001866,ART0000795,ODP19-01757,8.0,973.2
3768,56780,CONSUNTIVO,ART0001759,ART0000795,ODP19-01757,8.0,351.87
3769,56781,CONSUNTIVO,ART0005137,ART0000795,ODP19-01757,8.0,0.0
3770,56782,CONSUNTIVO,ART0005152,ART0000795,ODP19-01757,8.0,0.0
3771,56783,CONSUNTIVO,ART0003832,ART0000795,ODP19-01757,16.0,44.8
3772,56784,CONSUNTIVO,ART0005153,ART0000795,ODP19-01757,8.0,2.91
3773,56788,CONSUNTIVO,ART0005479,ART0001866,ODP19-01757,16.0,72.0
3774,56789,CONSUNTIVO,ART0006273,ART0001866,ODP19-01757,16.0,13.5
3775,56790,CONSUNTIVO,ART0006359,ART0001866,ODP19-01757,2736.0,136.9
3776,56791,CONSUNTIVO,ART0005227,ART0001759,ODP19-01757,1216.0,217.97
3777,56792,CONSUNTIVO,ART0005454,ART0001759,ODP19-01757,16.0,5.76
3778,56911,CONSUNTIVO,ART0005176,ART0005136,ODP18-06023,1.0,0.0
3779,56912,CONSUNTIVO,ART0005176,ART0005136,ODP18-06023,1.0,0.0
3780,56913,CONSUNTIVO,ART0005176,ART0005136,ODP18-06023,5.0,0.0
3781,56914,CONSUNTIVO,ART0005176,ART0005136,ODP18-06023,4.0,0.0
3782,56915,CONSUNTIVO,ART0005176,ART0005136,ODP18-06023,1.0,0.0
3783,56916,CONSUNTIVO,ART0001772,ART0005136,ODP18-06023,2.0,118.46
3784,56917,CONSUNTIVO,ART0005176,ART0005136,ODP18-06023,1.0,0.0
3785,56922,CONSUNTIVO,ART0001081,ART0005136,ODP19-02410,540.0,3.23
3786,56949,CONSUNTIVO,ART0001891,ART0000850,ODP19-01741,5.0,626.32
3787,56950,CONSUNTIVO,ART0001779,ART0000850,ODP19-01741,5.0,143.52
3788,56951,CONSUNTIVO,ART0005222,ART0000850,ODP19-01741,10.0,23.0
3789,56952,CONSUNTIVO,ART0001404,ART0000850,ODP19-01741,10.0,16.67
3790,56953,CONSUNTIVO,ART0005223,ART0000850,ODP19-01741,5.0,0.56
3791,56954,CONSUNTIVO,ART0005510,ART0001180,ODP19-01741,1170.0,15.11
3792,56956,CONSUNTIVO,ART0005429,ART0002360,ODP19-01741,2.0,42.0
3793,56957,CONSUNTIVO,ART0005635,ART0002360,ODP19-01741,138.0,20.02
3794,56958,CONSUNTIVO,ART0005188,ART0001891,ODP19-01741,820.0,12.64
3795,56959,CONSUNTIVO,ART0005224,ART0001779,ODP19-01741,510.0,28.02
3796,57037,CONSUNTIVO,ART0001807,ART0000853,ODP19-02543,4.0,257.89
3797,57038,CONSUNTIVO,ART0001917,ART0000853,ODP19-02543,4.0,339.42
3798,57039,CONSUNTIVO,ART0003839,ART0000853,ODP19-02543,8.0,46.0
3799,57085,CONSUNTIVO,ART0001895,ART0000782,ODP19-01899,1.0,114.69
3800,57086,CONSUNTIVO,ART0001783,ART0000782,ODP19-01899,1.0,69.0
3801,57087,CONSUNTIVO,ART0001391,ART0000782,ODP19-01899,1.0,2.0
3802,57088,CONSUNTIVO,ART0001387,ART0000782,ODP19-01899,1.0,2.5
3803,57089,CONSUNTIVO,ART0003831,ART0000782,ODP19-01899,2.0,5.75
3804,57090,CONSUNTIVO,ART0005139,ART0000782,ODP19-01899,1.0,0.32
3805,57091,CONSUNTIVO,ART0002490,ART0000782,ODP19-01899,1.0,20.47
3806,57092,CONSUNTIVO,ART0006224,ART0000782,ODP19-01899,4.0,0.11
3807,57094,CONSUNTIVO,ART0005429,ART0002360,ODP19-01899,2.0,42.0
3808,57095,CONSUNTIVO,ART0005635,ART0002360,ODP19-01899,138.0,20.02
3809,57102,CONSUNTIVO,ART0006039,ART0002490,ODP19-01899,15.0,37.5
3810,57103,CONSUNTIVO,ART0005314,ART0001575,ODP19-02011,2700.0,1.21
3811,57110,CONSUNTIVO,ART0005716,ART0001427,ODP19-01947,334.0,0.49
3812,57115,CONSUNTIVO,ART0001868,ART0000748,ODP19-01732,30.0,900.81
3813,57116,CONSUNTIVO,ART0001756,ART0000748,ODP19-01732,30.0,459.68
3814,57117,CONSUNTIVO,ART0005432,ART0000748,ODP19-01732,30.0,115.5
3815,57118,CONSUNTIVO,ART0005433,ART0000748,ODP19-01732,30.0,33.0
3816,57119,CONSUNTIVO,ART0005242,ART0000748,ODP19-01732,60.0,102.0
3817,57120,CONSUNTIVO,ART0005243,ART0000748,ODP19-01732,30.0,3.36
3818,57121,CONSUNTIVO,ART0005677,ART0000748,ODP19-01732,30.0,7.56
3819,57122,CONSUNTIVO,ART0005434,ART0001868,ODP19-01732,15264.0,338.58
3820,57158,CONSUNTIVO,ART0006583,ART0004885,ODP19-01853,912.0,32.48
3821,57159,CONSUNTIVO,ART0005650,ART0004885,ODP19-01853,1728.0,6.19
3822,57160,CONSUNTIVO,ART0005739,ART0004885,ODP19-01853,624.0,4.53
3823,57161,CONSUNTIVO,ART0005721,ART0004886,ODP19-01853,12.0,120.0
3824,57162,CONSUNTIVO,ART0005650,ART0004886,ODP19-01853,2220.0,7.87
3825,57163,CONSUNTIVO,ART0005652,ART0004886,ODP19-01853,3744.0,107.97
3826,57164,CONSUNTIVO,ART0005739,ART0004886,ODP19-01853,612.0,4.45
3827,57165,CONSUNTIVO,ART0005619,ART0001110,ODP19-01863,4.0,52.0
3828,57166,CONSUNTIVO,ART0005707,ART0001117,ODP19-01863,2.0,66.0
3829,57167,CONSUNTIVO,ART0005624,ART0001117,ODP19-01863,510.0,274.51
3830,57185,CONSUNTIVO,ART0005792,ART0000119,ODP19-01591,318.0,16.94
3831,57188,CONSUNTIVO,ART0006678,ART0000325,ODP19-01591,5.0,90.0
3832,57550,CONSUNTIVO,ART0001868,ART0000748,ODP19-01984,20.0,496.92
3833,57551,CONSUNTIVO,ART0001756,ART0000748,ODP19-01984,20.0,306.45
3834,57552,CONSUNTIVO,ART0005432,ART0000748,ODP19-01984,20.0,77.0
3835,57553,CONSUNTIVO,ART0005433,ART0000748,ODP19-01984,20.0,22.0
3836,57554,CONSUNTIVO,ART0005242,ART0000748,ODP19-01984,40.0,68.0
3837,57555,CONSUNTIVO,ART0005243,ART0000748,ODP19-01984,20.0,2.24
3838,57556,CONSUNTIVO,ART0005677,ART0000748,ODP19-01984,20.0,5.04
3839,57557,CONSUNTIVO,ART0005176,ART0005136,ODP19-01438,1.0,0.0
3840,57558,CONSUNTIVO,ART0001868,ART0000748,ODP19-02316,10.0,300.27
3841,57559,CONSUNTIVO,ART0001756,ART0000748,ODP19-02316,10.0,153.23
3842,57560,CONSUNTIVO,ART0005432,ART0000748,ODP19-02316,10.0,38.5
3843,57561,CONSUNTIVO,ART0005433,ART0000748,ODP19-02316,10.0,11.0
3844,57562,CONSUNTIVO,ART0005242,ART0000748,ODP19-02316,20.0,34.0
3845,57563,CONSUNTIVO,ART0005243,ART0000748,ODP19-02316,10.0,1.12
3846,57564,CONSUNTIVO,ART0005677,ART0000748,ODP19-02316,10.0,2.52
3847,57565,CONSUNTIVO,ART0001883,ART0000847,ODP19-02059,4.0,513.19
3848,57566,CONSUNTIVO,ART0001770,ART0000847,ODP19-02059,8.0,340.61
3849,57567,CONSUNTIVO,ART0003838,ART0000847,ODP19-02059,40.0,59.82
3850,57568,CONSUNTIVO,ART0001424,ART0000847,ODP19-02059,4.0,9.09
3851,57569,CONSUNTIVO,ART0001400,ART0000847,ODP19-02059,4.0,8.82
3852,57570,CONSUNTIVO,ART0001401,ART0000847,ODP19-02059,4.0,8.0
3853,57571,CONSUNTIVO,ART0005772,ART0000847,ODP19-02059,4.0,0.42
3854,57572,CONSUNTIVO,ART0005677,ART0000847,ODP19-02059,16.0,4.03
3855,57575,CONSUNTIVO,ART0005951,ART0001770,ODP19-02059,1872.0,131.97
3856,57576,CONSUNTIVO,ART0002490,ART0000778,ODP19-01987,1.0,27.47
3857,57577,CONSUNTIVO,ART0001885,ART0000778,ODP19-01987,1.0,124.04
